id;n;e;p;q;d;t
854;AF5C69CE42A3AFD0419152779CA895F337A7B7C4FD8984901C5FF62E0FC2005332CE06B6F2AA77B08C9C639470E1F463DE7B1660B802EDE8AA192B75F46FBA098D5F8C268DFD7AFE9F51D1811050DB06E5D7A7A871F4554E744F3BB450247D5D4285D2143E9137E2146D1F956B0A28D296414F4FFC452E5F091AE53DB2174C79;010001;D6AFB3884E309C38F11F18299F5BAEC61F1804AA7FA5A4A7E5115781B4EF319D38E56F1439BD27A1D8D6C352FECB46014A4871534A1ACBD98C9918C98F617D7D; ; ;959
855;C2D125234A00C6703913F108C19F44ECCF364817083A5CC93BF8AB629C405494AD9EE2CE6E071AEA8ADD2F1AF8B278759497BE973BDB4D00C4A7D7B65E2E5FB2EEA77FC7AD5C39324C57A0737F1BD6E60BB89626D6BB6ED6A350FBD689B3EEE9608A113DCFCA521DB54AEA14636169150800563E2E16EAF3CC446B6FF2B88DAF;010001;F5B31861F6504211A412B88910A238F296724FCB69B544137BFD67C5746AF9277872074333CA9186212410389EA2A5C83C68205195D49D6338981E9E3C855A9B; ; ;1268
856;C7CEB09D02AF924BEE05EE694BBBB19A262FB523D8AC636507F10E24700A4280C8849A80BDA411FA214EFBDB1D39E5579471DB04F6D0FC0A841F049EAF06E000113FB853056E0F0D570EEF7AFCB00F1148A97BD41975B3E056E003FC965B7BA0FDA023D668FDC1C364C61F9A430630A78AEABD00EAC7D46E6C9A347BAAE23231;010001;F08C407906A80D68CA39AB00A919AAE013C54FF61FBA854EA3589668BD48F892EAA7C02834C77C93210A368CE1802E1654FD3ED949A61BF7A359FB9A0C59FEE7; ; ;440
857;C1E44631E3BC15C822BB86EA5A3146784D12DE5EDFAF6F9EC114FF2B1C6C8A45BCCD95485EC62B72589D89B8D405D49C5BA2E411472ACB5DA98BE8C065B5D86714B9A94EEEE8839E7F3E0C92A6076E91DD11AC1668AECBF58FD3DD9A7D35E32F758431957CC027C9789C70EF647E73E92E1EB575D7994F51C7B8DB07FC1C487D;010001;E73CE6C6C4CCADEC8E5966CD1FCB7BF33DF4CBCABC5846FA177B673F97A9EEEF7D8B11CE89E4594C8474B942BFC3F685A2B6BD12E627CD9C00F7F4D78383471F; ; ;588
858;BE72537815314ED65D14970F3C4C0ACB1B2B65A1A283C18B978A5D6DEAB818ADA63A8AAD4B943B015F959279A207A027E835FC73F0E7A90A5BB28B3B1EE090637F52B862CAD983312A5E390F84DE02446D23174ACE745493C5B874F921F8BDED4964A84F69A34AD4300AD556F5CB64EE68DFA63BCF4A5C01AE4F9C428166895B;010001;E2DE60C8FA5FBAE3AFB29FD88D5C3E4F42D8641B1C3DE5F6A167CC7F54B49E0B7E1DD943BAD5E1995DBF077F9EDBC75F6979A9FB8B489128AA918F1B53C33041; ; ;485
859;C04DA74AA3098A3C187DA4E6B4F033CE716B932B8FD7ECCD0E18301DEEFF4582787A6C72A5D6B6EDD872CB6F745436B394115303ED5B49C124645B2B795554D0F8A6965E30D86F441E606F464D046419C7C8BB49DD5301C655FD5F4439DC5F40BD196BECC3556264CE6CC81703DE89DB0C48364F576ABFC478D476B2C00A8C47;010001;DE95CBEA9A62203CBDD6890A4E93A713D532CFF84BB685B710CE7C7112DDB4B601AF577CBB73BF7EAC8ED0B9D37B911EDB1BE45D1BD503BDA903CEDAFF9C38F1; ; ;649
860;B8817EAA0542C86DB768B435E47EC265A6A68134BA068A8D41A9F4B397A34ADE05F4A1B774257D375063FF1EAB3E011917DDB5CE2733C07BA124175D08D4B6922F68F3DF8042DCF986F8E619C3E858430DC0819438064243290A79C9789654AAA3ABA7E0825409C8DB64567AB4B1CEEC538418527805A347FE276187A0DD38CF;010001;E877CAF41794E6933B28F87E455CC4F6E3EEF2CF39E2957F2FB3D4A112724569A230E0F597400365A8CD2DF220D9772C59B1B5BDE19F0989DF0F8F1F81059A21; ; ;1333
861;EDAC0258BCF6CDA9EF77D0567A8955FE5938A56B397922FA73AA0E215CFBDCDE17A02B2FDE5286858DFCA6816A28801B9BE71445A2FADA180215EAAF4E2BC15E6BABC9C35850A57845C32367BB82DFBDC505247C1429FC659A698A5BA873EEE5B6FA194FE38527247F54AC8D140827AF3685E93E361DA0DA11164D464E3A565B;010001;FE7A4ADBFDBAC2BEED812AF766EBA694F404DDC9C898C04C759C1FBBDCC16111592C30388FA1E8260A5706DD22307B8C99789DD06456F9ABF47CC2B8C4F6EF9B; ; ;1540
862;C420DB16659CFE085278B6C12567233277F877C60746888F50D1AB5C258D02B88D753E5C27BF3F9F231EFC905D67657B21DBA616FD937789572650889E7CAD2C19585F320BC3FBBB77261CA8768B5E635779128F554E09F78948A46D00AB38673D99B24200B8DBBC23C3CBB69442FED0C657D5D3C445149CF47C771871457011;010001;E56FCBA1915C19DB75E8A8716FFE8961DE7EB677D8A540642ED371BEF8EC585E4849D5605A8A1CB75560776250FA53963DFDEB697803405CF26D9E3CE3A0C467; ; ;833
863;BBEE325CF35DC4A3CC658C7EBC10D7B19B42DA521B424716E0B222AFC8840AE87C9F1270021F7DCDB41224C247F8B9305CB64752D79E3112A1F8B5937A3F05D431A85144358E45614FBD71388794600705CC163548218A2C066E34E47FCEACDA3E92560234BC3C11D91DB6CDFB0C1F208B3E37996EC651450F6C999A8CEA3C07;010001;E972FF67E97EEC32D56D663E72022F47E3DE00813159A78EB4545BB03DAF6C1B5E0CA42A5DFF5B8C02E6A206F6918AF4564A7D3176DA1663069A636803B9E735; ; ;505
864;C13A16D81D64B07186BA13083DA66DB8E6DFF90BC39B461519C2459A96BCE3E73B56EF661E644D3AA22E97ABF11A937F84463E323EEF04E65A35807E3AD046CAE1D5D5E11459B5ED0F3CF65E1A8D629F214FCD8E5CCADAC2788357F42D99AE6E66A5AD37466912DA220CAFD29D1C4AC63D3975574DA9567442F63FB6847B20FB;010001;F64B50E73DCC1E5883A0014F042F4F5A27E727CF0130BA46374E6FC897ACFD9C0E3684AED1AA201D689262EAAF370F9D58B37ED89AF73A34ECB75094F27375A5; ; ;1001
865;C923BEAA83FE3370D6929799F3252203B325F104906381C10D50F4E8818A54F3D81C51B5577BE88CB9D7F10D9A4E6A69A4EE7613FE0EB28E96DDB1D53876B42F8AE080A1007A62CCA9C077D52034EC6E756995B7865A6829E04D8ADC8B3BF7625546B25659AEABB19898FAD4626D2F1FF069EDF67B68D2C0D341CC3F459677BD;010001;E8151109ACD74F82438244387814491CAF05D6029679B031BEDFE87FE23154A908E78AC6CEBC189017565541105086CEAA0F2C99279829C4F794D4BE46887FBB; ; ;357
866;BF1295D37E4ACA20563245F5F6F674972E94CF5226658B01DED8414F214543A5DDE626FF62D994302D6E199FBBA9D033015A3D3A3612B751EAFD2AEDD0F1B395F6FFA4EB31B20CC3877B0A8B42CA1A924865C6745D660B277E53FFF6A0E976B53BF54DA88E461CDBC0598A017CA6F1537D48FC389D9993B8D0296A1BA3584DEB;010001;F9F599DD9AB2178DBAE7D59E0A582F76F63BF1537DC7AB32DFEA1CA0E7531D0D532E91AE12C7150718D9466BCAC7F55A8ACABC9A90DBD84BF11FE569AFC38755; ; ;1289
867;B2EB9E17F1816F3D0B9F09C9F7AA02C0C36154D81C2FB5051E79DDAADA8AEEC011D6030309CDC25F80D1095C08FBBEF544EF25E806A4DB901FCD566137A4498E61B38F124D4223814F16720665FB0D58FBDEDAAD2A2217BF218FA9263C0BD47FF30B983EA0B4943B1F72F0D2F749C2843D5A31C30DA5FD36B54CB8B17B361847;010001;DCE1391C20CF89112B86FC27D9B107CA12C638E138F158EED977A4329E038F64CD94BBEC14FEF6ED01BF90C62EB1E1B9F26847F8D206E3B492D5BE6FD482D03F; ; ;401
868;E2CFFC9DCC0DFF893041D23DDF542042C7FB26F96B1361F9DE8028287FD308CCA995F977F3619D00A62C12EBEDC87FD3F4D146B6E54C181763D3456564309F5D7E85E3AAD4929C48EEF7B374EA7C80D55F0519E929D2492FF38E93B50C6EE5FC9E61CFC454FDD522D82B317919ACAE1D83EAC3B6739378E6A6E8ED26C83BC89F;010001;FE1997A1371F75D1CDCABCC2F367B0EB603F5B450E1619EE079831034081E8A98EA086E0CD4815B7E19BD115CADE7E992828C1402332E4FC6B496232EC0AC9DF; ; ;897
869;CE089F0F9E67A9EB0F014CD8C1C084250D19B2A4D684580F362807D04B423FD41AC17BB8EB56D3DA271F2B0F686056E767FEB7CFF977C04DB1ACB9A2F54458EC26695403A73BB55D07CB73B9BD0F5ED1F10E1C7B5A2158E34B85251830FE69AA61E358B4578BF06DE4E0EA2CF29440055554B6BD9FBA2D2ADC9E8CEDA934168F;010001;E7074DF8069E593145B165FC298F89A4C95E957623D2BF79ACEF60B5AB1B3C6291BD7DDBB94AB1D4136BFEBAC7F86BE66FB4C145ADC3CB37085AC0E68E9448F5; ; ;1828
870;D852816D758FB41CB0EB87BC943D16C26E97E331CA1731D02BFBBA5A9115EFB234C3D9BD30E265D527E0F7D5EAE23C9BC8F0A17B970352372395D85DF44A83848020FDD046139102DBB51D6D7E6A64D72132731B0921D6BDBFF49C610D90EC64A671335BA991FDA77236B62D75B415AB67E380B19253A121665638AA67B9FF39;010001;F85D2AFD3A1DE9C721EBDB0E6AAB74AF49D0FD31B924531CB722F1E0822EED7979CE7114D0D6659701E15719ECD94394655DBA50E5AD5F03FC663400AECAAB03; ; ;1310
871;C98947E97EDFB75A9C2243E63DC76E52D1634375D84725F2FB77C0683032B5BB5D7446474B1E5B29E4A57569342A93D472BB5B961B38E016BB42710949063062A812E2FF096E2D5FA010BB5F32BFDF82BF4B2F971572FA7CE05AB79904F1E7B495ECB9182AB03002E5042F2F245C4CC891BB18CAF400AAD446FD44AE0BE7ADF9;010001;E8D0528099937DB6BD074B4166DBAF29D39A51062F969C63C6308429B33489B0D1867386F7160E2688D1C4D12AE1B63DF34547A5615D48608EB0400BADE98E51; ; ;669
872;D196EE063C4BB49CDFB687FF62E84317EEE15718D405896D9974E3A6099B719BF69CDABB08C1034C78D492EC93AA6342BDF39AF8A814D4D1DC7F8D40819F57C6DF294E41FA32818CFC4CD9C14B219D17A1BB379BB7C97DB220A301C2DA6B9B2BF3623BF8CF94D2C642F1E8E7A96FF70060FE07D6D493C972CF5EE63C13589E49;010001;F9E8B40CA9CA451D23758A21A841931E6D69E5FDE5C24ACF8C3D69BD0D017F38A57BBDFB2441DFB73247B67473F2C176A8A2BCC9F3D40682920192B22CE0BFD7; ; ;1102
873;DFEB950E1203D44CBFD94E8942CD01770D2DFF55968D29D8EEBADB644C16BF03D5DC94DF20AE07265E0CDD489256FB0858529EA587EAEFF8EBACE93C49A5A9FB2F78CE7628AA8CB39DC5B3760F912591AFDFAE48A301DDC11433FA2BC28D5BBA8B1F606CD51C8227824B2E5EF0C8402BA4482AE2654C7BD121143DE2DA7CD8A9;010001;F5A5359F7EC8533485FD2E90E15C766C9B3E1E3D28A06A757D78D7F48439F597F8F7B5DF4E4AFF31643C33999311CC1B25E03B0A43C4CB68E8D7BD01AC1A654D; ; ;918
874;9A3CC5983D5972D46D6F28C2B1B036B19CA849828FA364D705231CDEA3859E935516E1A95EE23934886039D0115F4B1AAD9BFA6690DCE4431E2189291E8416383D38BC1FF6E70D8F3686224DFC4A1327D89E9705180EACFB783CAF04CF0BDC1E7C70E46CCD3EA5E12B2AF9BE196636EB405F3F38751D2AF17A0FAF1130150039;010001;CA248A86CD8A804D396E68AC22256D4E2A3897159137B59C95FE236836416126F053FA6759F9E02D522CA3E0D6A7A9451A20542371EC84DDF79196894849C21D; ; ;605
875;DE396D706BFF04D0A6A15311FE8E28E8F075BDA59C741E21A01FBA06951696198E1426DEF037107AF3E085C251667680C2D131BB000590EE6D08E905C74ECD0628B5F6641F5CCF308845AFE16B5919313FF995B72BD23B6CA3BBC5259232F986BE8EACB084E1AD1D59646EAC686C9D23A3FA173A49169ACA0B13D66CE2AFD801;010001;F3088879DDDB117B699C826C751F8A64AB59F6701E22168B6C9B220A511293A1B3040CE2079405BAD3E36FB0B804F8B1924AFC99596251AB46A400A92F37E641; ; ;608
876;C3EBE1C5E714F60C0BE31A2F34113E4844B43DE12D1E3DFC4ECC91AB2730851776D4E43465A0A65EF27D1B51E965C3A32CD87EE3ED4B3F2F1D12B6DBCB72CF3EDF34C2700AB96AB35240A496B8251156C9E55C19522DAD6345A10A05F70201182D811679F353F80BB7ADC983C0EFDBC1AC423B75A50EB5ABE32D763EF0ECD9D3;010001;E7D9B53592EA83158548D2729F0BC00BAF7F34DC5CF2956BF079CD547574FCAAE6982A0D61A8C559059AFCFE89AFE43FA326CC6680A0B8D4FE1EA21092AA1F49; ; ;711
877;BBE7DAC5B4813AC2DBDE240C20DF9001A0AA43D97BD715A46D6BCD5AB96A447591F95C479FCFCDACDCEBE0EE83A00AD02089F3EE0D6617DBFF84725837C96D11141C97898C1C91CA703414829B5E370B7F443746626D104E4DBF5F72EB48D85978163746B8AFB90EBBB955D41FCBA45D079677E0C40374C2B700DA2BADE39681;010001;E5BEB6E8A8B1F0D86F91678A4E1A463D755C018C6FAA3FBD11B2D321C9DB80B6D692588C94294CC56D8FFE5F314A6B55A3180611B20AEC62F367AB8BBDF705E1; ; ;2035
878;C0251982E487D2521E902FC0DBA95F7C145310DB9D7FB5F50B7B6635D712EB76071264A2BDE00695A05C5FE5377C1383D4BDD9D6177C3855C86C7B847443EA4EAC881DBE73117AAEE2338782CE9F7E8EEA7A382CC4D0B43925BB615AEE672982B89F24DD5F5C62EF804F8A0A610219C19D9E53DD599A04130F4118CEA7EEA0AD;010001;DE48BEED8EAC6838A3005CAE08A8CE3C4CA118849A731177B770862B5A347B6D7D8C3513288ECF4303850452ACC2F6DE59022DACD9AF4B67ABDEABB6F5019A35; ; ;854
879;B1E93B5DCACC07B4AC4961279324483D867AE60E6EB34A4214549740EB52720BE77C358017BE6E6B2865FD1A6CDB275057A4E95E447927FADD5C1479C10F1124D1C39E0A6B985F5B3D58250669D6AE36BE45340141C9B088B011AB978C1815A582A96089BE47106F9892BD73E33FB3E7E7F48D77A88F3100FF1D812B0F6DE059;010001;D9D27311FBB239B5727B5B30BDED492BB92997C8E0605CAB2BEBDC5A3B8430B1A19EEC3A6DFFD21D0CAB04006A34E608B98FA32BA8280C8F08C1582E6F664E5D; ; ;792
880;9D3C2F09E5D89DFE5080FDFFEBB9D02702AD102AA78C7076B712594272D82E307C2A7DFE3EB992CB5A7E7C6B33079761C9B6ACE4A640DD9512D84927C919C928550688799BC0F693646BA403388F5B1E45251E2F43C6395C22C484D6435D9EBABE1DDD7375EA0760D0EAA664C3511D09DC371C7BFCD16B2CB139C4D08AAC3B91;010001;CBAF49C9CA4E8ACB433C81A0C1DDDBCBE4D40562A6D5D21781B9104FF2B66D496A97C1EEF213B7526C881FA9CEACFD7D7F76AE181DCF5B0970DEEFDBA3EC76A5; ; ;649
881;9B1AE9E6323AE3F027A84E74B5299DD3F332E7FC997CE785A5B1FE94E343E3570CCA725BF80AED190662803866E2889881DBF1C2C8EDB76209A74D74B85C6D17A29F4B26F4C784795AFD8AE8444D1EA605CD2DE0290FFF3ECF0855B04BE091C3A28B3B4F9E7548E99DD8D29EFF51ABDBCF60B64F70AF1C091FECB3DC0825C675;010001;CD130B02035191AE24C3883AEECF4E18F501F5C5304CC79B7F84EC248946A41EB4192007C1C9589A4E0F0A425EDB6C0E2DD470590461D0B9FA207A562DF9C32B; ; ;978
882;DB8DB178A664758403B1985E519595A4E991C09904175F9BCBAAC4F959BAEE9B32A84D135B6E87F34809FEC820BDBF76032FCDE934D693075805DB7FA9D2063D7298C2ED211A3FEDA1274FCEE0A7CBEDE69F78EC8ACB8EEC9D240C14EE230EE6BE1B9976706EB3F9A0277822069BA89866B83E1903CDBD596E58076887AA6B09;010001;FED816508A95BF4E1E29B0836CBDDD3925CFBD355BCB2B9C5F5795B9AC226378D26402FA9119A1AC2A90DF5CC402F3272A37178806984110C7E83AF7A389153B; ; ;2032
883;A4A1B76E8FEC4AD1CA991CDC4B86ADAC6FFDE65CDF6999390B1A2720BA89EC9E593780172D5C2366F56D76F7804C27D17149560141C1A98505191CBE440F257511C8C41CA93B7BE7EE6C3D7BC9BC8867B785907001B6EFCAE64E59A0A12B7E0AED43D2452C9F15E20F07573456BD2C30E859020DEC942927A83D0FAD7A3AC693;010001;DA1ACFC4D729BDCB7C577D0FC20DAB796C5AEC469D1D3BFBEDE85810EED7CC439E19440DFA66E9C85DA934A9126BAEAD09DE9C1BCD15E2333E1C7F5C79BFFDDB; ; ;422
884;AB69B5F50775C9C5AC6E61C47599DB3E4A8D037CFB1F8BB9F4C12FD17338C92BD9641D4524422E83FC049A5E30459DB756649E5306E2F5B640F4F1ACB0F992B7D1E0EBB6F89188E0653A67FC60B513728679D0924032EBD41A3E388022660EBD49B4AFE26F6E8070A9EEAACCB587BE973476499B151038BD1F35F0EBFF1255E5;010001;D23AA5677307229D2B57654E75E1E09BD9C839E79297CE148D7B2E78A5FA5E262A563A424AD2C1BFC81703445EE6C4D2E6DE8E7A7146F255F5FB8B3310CE8139; ; ;938
885;CC709370A3B6AA74AA40BA6F288865547182DBEBC031057CFE01E3429940ABB71FC24A25C1ECAE340E007E0F5BE2BD14D738CB9CA9301275FB6EF07A37CB41C077E7C5274432DBA86A08CAB0108C030738892EEDEB892145CBAB0D1DAEF74F49F9417AB33885C0074877C6DD0ABE4EFBDF554A4D2888AD911FF0972EEFD5DDCF;010001;F6EB47900452901239158F2839E07F2CA0C380A354F2DDE7CE4039AB6E31A48F7174F7E9EFA219AE1FA64F5D7CC67C2E84D64BA44662C81FF23649AA6A1BF65F; ; ;1226
886;B03341F970AAFAE463E80720A23F85A4C3B2660ADE9CA0AAC49E179948C4B5CF3926A851F7C9299402D4421908C35C18CB10A237879BF1BD3FF0D0AE0D403834F1590E7E91F221EAEE5D98FC3914EBCE723DC0C41B809AD382184CD31EFFD59D4075D99AF64354FB8B537FCE6F665D17964686F803C0F14A368425B4C18DD8EF;010001;D59AC0C06629B9CABF73FD993CBDA01F0A5E1AA461E3A47D8CD133474F3AC036AAF91F45306D4AA2355A6572F6E6525B91839FCCEEDDBC6EBFFE2B0DDAAC42F5; ; ;1849
887;BB6DB447F6C1F8EDAAE3B8F58FCAC3F3F3D4B61EE3371AD8854F9156E5F3AC8C7622ADACF2260C3B86389F74C832F72D560665507E27C76F042A26F48A69E98D61996797621593C7F1FA045D2AB95D049E91F6F9A5A577064E5D88C28DAD24CEF265AFF821CB7F93AC2366743BC5EE6CE49F837365FC9DDFBC995E2846AC8C6D;010001;F370F60BBA306FC831268DE0A8A7696B3058C3CBD77523EF6D514B36957BABED81BB44F34A613556DA395FB890F86E80F8B3151404549618B458F98F1530EB5D; ; ;278
888;CC7BF823EC4200CC8DFCB69382B544F2B75E27C7E5BA0B117C26111AA487B7A8F554F6697B972007C78D8A47FC5B575CDFF0AA6242F7D14BFE68119B7C3AEA04BAA98EFB9D1AA16B12A3BE46F957EB60998E6E70734AD037BB3AA3FE822DF831A59E6C7C02F563CB9498631C6C82085C956289F83541CB1C0A52AD37A24D8193;010001;E7288A57374EB3E095450C6F00442B84DEED40670775DA7964D807D9364C7FDDB16E963C5CD7625EE56978EB6B021EDF54B07B6B67D081FF3DC0BE0DF397047F; ; ;1578
889;B1BD95069B394308C3C4D513B33AAB0AFB69DA92EED544F5A937E6C1B1D6B2981BD6797E5023477B776489EE7B2F2A4B0F1131285F1EC667AB77A8B1AC08216414FF2C814D53B799DAD823E1934A327C1BC567D5D4BF063D715D98295B37C43DA8A617CBEF5737BE3DFB6871FCD091290DFEED651F8898B62D6B989022B2C5F3;010001;E432AF01B1991E6976B8E6F914450ABC218E809A3DCF2C03C2ABE44536A5057816B5F663835A100856229F19700C7CE9142A1370B33BE1E0D0B8BC6DF60FC92B; ; ;1949
890;BDD98029E6CA9A2A91ACD111DB394CE43B4C4F7CBE2BB25C1B28DA6099F5F0CDBA9596A8F663C6E37AE8C79527A35E27B32A6B4C9847BD34C4497C2E6FB467EA63BED8CE87CF1DAB8AE1619AD4296B0154E469C0F29F16DBBECE2D3399469DFC33B85F5750931CAAEB8472B0A505AF3A7AFC5F72A421F6957113E8A75E658453;010001;DC8C54D56EF3846B99DF14ED31EEA24D516F6F955748D210FEF3B7924AFFFA2A38F40568375266EEA1361D758F3EE9B6F39EE76EC996DAB7FDE6F40C5F3E6E69; ; ;899
891;EDA960BBF37A9F8B60CE4D1C2F6E81552E616685F658444E92A545145E0083175EC5B9C5406F45C3B625FC00AAB84CC58E7D8EC7E9E95101591AF9699D7F8DE5B75FC025ED1A8DE95016336ECA0CFAB69B3C6493A0FB4A45F26FDF83C98D2296478C88FAB1F8F26CFE294B899A54B6EBA60D27A3A335EA552D8A8A9659FBC5F9;010001;FC819D9EB3F6CE9DB210A11EE8C97A27EA0380C7B305BAB6972148A51DA4603802DD43F048BD4B8B4D676964BE0919EE75B3AB08CEBFB10DB665F074F4157D71; ; ;1436
892;AD45144688AD8F4FE443066459878A643875EEBE9967B7B548F55594B8C7D258B4A71B9902AE07AF8FBCEC815E0E8D015F1208E8C96D0435459912591CD4BC3622640769395BD633A4180ECF682EE662F55215EAE7F45BE1EEEA184C03AD279F4765277ADDDB23036CACED5CBCBE5D3A39FF8C59B71D7265027A1B77CBEF967B;010001;E41B9041F6EE92A8B93D5439478AD6D779A4C0F4104A32BC6604E1AF67558EEE73B5E50A897819687D610EBE7AABC47F495A23560BD3DA6A95979E19A3BB4043; ; ;1121
893;CE9901099E1B726184B60FCA6D1ED47A2F4774E50751CEC525FB5AFE379465791127FBF4BBF96D628D19DFED75CD40D1D537176297BA38A3C0B071D60597D5BA2A2CA91BC683BCD454567C7E5FF3051A4A7DE8347BD17BC0357065F5335F541369084F037A1BD4952F3E944AF11044FCC8919645B033100B7BF968AC987129B3;010001;F42568B7617E88C2765C34D4A0FB2E75E437242F2AAA6491BB7373A68B3BD4C4F41FEC2CAA06599F59A214BEF80B189D97BF3CEF73F615EC0E666331C76CACB3; ; ;1064
894;B07BA607DAF24E0B26A4A42B9A8B57FC8E5777E42C5CC09ACAD1630B34D8C77633C0A2599DD54EEED2FDEB4361F9C2F12CD8C733191A19599553FE37B3CC7F255483DEDCA0897E4B4F374BD96D72EE2DE61AF70E07DFA871A90545AB86EEB3B8E8C323F9828D20F248E69E0CAB992034A36E6C60197327D9C6D9217C203C66B1;010001;EB092A2CB380426846624131CF4390D6E4D604179C2113D2B8B66241437E29B4A281C32AA723814E93A10DA2FEF36B3DCC5BD11B0218FEC162A1D43BA60C6DC3; ; ;812
895;A317D017E5933D7246DCE257548313FF29C0DE94E0364DFE138667889A8D5F676EE8283BEB8D2B93A625D0BDCF89599FB7599DA893B26E8BA99B654BA8535C200C8F5EA1AC8B8CA7D24B3DE1183F124E7D74BF69356F53B1BB1815919B6D4D160F358C15C4C51AE71792E0A3046DCA9D11426ADE485A017F8BF7C63D2BAA159B;010001;CFE785CB383808DC3FF1AEE252EFF0981B7E45B158D4BDC47688C597894071F085F134BE239C753802B00C4D3D0AC8E742800474926DDEC4CFBCC61977ADCEE5; ; ;379
896;A411491299B498B1A53BED85D402DA048327B39669DECCD1BEF02389BB53F69BEB6BCBBA070D79AFB687EF3D0FDE33E4D2E8FFE75075E2D7BED9E9D8D64B4B0941586E6C583E34AEA81535C02E0819AE332ACBCC6389C94CB875EF76AFAE3BA3DD6D5E27AA125CD0C43F831ED5DF20C81941347C4EA0CE95D58383A45D097643;010001;CF3E4EDBDA5A235AA6976A60F95116CD29F90FA1A24D25F347D7158404B688E66B7F5B7B818B8F9F0E089A0DC2DC85C8AF29FED50B0B22397AA7EADF5884BBF3; ; ;1788
897;B4CEE7FADD3E4BCC3C1D9CCA84DDBDC6F00BE0B63F60145F914FA2BAF65DB390181A53A775773E5285149E70175CCB0EC9845C0899749FFDF29A14D8A913E4224A03DD7ED814D981EBBF38569F6757238985FCD9CDD98F063DD02E715C3F894044FECE81141BA165FFA91C7C598FF4414C5A0FEB94E853CA399DEBD7E8A8AD8D;010001;E1AD5BC5C8113DC0EA254C895AB27EF00B15228799C25D6DE92770368144B0D98FB2DC2CDA55AAF3776D201C1CCA023A61A33C42B2A12CE3365DA1913FC5281F; ; ;1413
898;B2634F7526772C90CC8D4C56E8E0F10971FF5DB0507D6AA9FDB4ECA46B5DC71D4D5346A23F848148263BAEB2043091F83A845327BCD28DA95DC75B002F60ADC39218066B95AEF3FEF9C8E2DD686CBD43DFA1B9478722E22880BB0DA5B9E77EC4CE4C7AE194415CC783AA9D6DE851C6BE183CDC97EB15D35AF84EE806EBF375C1;010001;D87DA74410AAE25E2F4DC6B40CE8A0BC8C32F64EAA1A47E5024FF5E93A6EF4C2B175B60F44CDB334D37E8B9EF54315D99AE6A6C4A5F9029DB542EA696B2CF989; ; ;815
899;F4126A706ADC43C8613BBE304ED75250914705DB7431737F1D0BCDE634639B92E0D8190380C9DC78E0CCC51B2F9C3CBA6569026584D3C538CD7D88AC0FF0D7EC6950A3E41DF63F95B57FE15B047421970E6C78E6F1D9E5F31767263050BF039288F6B6FFA58A5FBD2246E63D2884084795813AC5F0EF4F55A697C75232201FA9;010001;FE3409EA1E309442BF7D8B8680BE32B4F849FDE4977B14426D821A4C455F75C318FE2FAB37F706DC3164167AD25CD623AFD3A6F72EB16C130FBBF59DF68BAC45; ; ;1166
900;AB762238AE3F94C4C16C79DEE0FE6CCCFB849A2638E743F8248A5E19901D440194622812A1E46DDF3BCB2FB759B0AB8BE47CFFB9C5D0BF0759ABC4069C460C8607CDB2FDD0F9678397B3101EA280B2625B416A1CAB9945487D5DE2C11FF62E33EF145297D10A1FCF35DCB6C87B37216AFDF4CDB05CACA84297E6AACC3D6FA263;010001;DA610F33BEC34B7C5F5D7FE9099929C14AB6C09E2AF2E92F2F47AA3455697E222347BD55E61007B698C13F26D1517025A1CA042EE7CB32FAAD941F89E456D411; ; ;815
901;CA0F96F541605516712921A02F740F0E125D41C46104ACC35176A61B9EF51EC10D2B23A18D7299AD3EB0DB56648E5C18C91E9E19088FE9BF2E084CFF36A6D1457DC5607CBB757052DC6A180E26A9AE772E27D2879785CD77A1EDFABA50B3B4FB00EC9CD489D521044BA742C8A70529E5C960EFC5DD16CF903A8F1507DCC2EAB9;010001;F1B07D16AD98F966F3A58196AF2D821BA104D3F20826FF255A086FC76EA91A46C209CB90B404CC8E2F2628905FA24FF9A5970BA1322A16DF2C03EEA80E6D6CA3; ; ;1247
902;E0240DE8F11779E69A992BBEBDAB851522BF5394E0201852871EB66C3923145DEF673E4ACBE4F5892EECAA1FDCA23C75118389D69C04D31E66093BFB345FF45F81BDC46E2A46C3DB875AE9441AE91B16027C25AA8425D1A1B8E81673D5F91EE721B788FEFB6E5645E902CD3C286FBB1916C615187A5267F56792FF2D6F886B81;010001;F9063FCDAB5A5310D05DC78501D9E3E4E9674A4A5F79E76B120BF48242FBE0EAA28C48F64E174A710D0DA63C295F548544504D3E9C15DB4522EB3381FC98027B; ; ;358
903;BE6863344BFCB5615EA9B4B993471F78A10487ADFC5A7B5B848CDA3F028FD33ED63F4C6814A67C3CD2517A88783F04A1D7B0DBB653D5C0E82D1088A85ACF345F58F48A0F49C357AC3E837453CD4DE747C01E72F0B5C385BF60B59C94D72BA0299460AEE0D8C058ED422D84513D66453EBFE0D39D2E86BB77E569C839CCD242BB;010001;EFE218B514E0D13F40831BE73116F7679AD8B19ED2C6BC5237063A8066485156CB2E9FBD9C412006656E72E2AE0F1B6195027BB0DAB0B78F09176054B4B25929; ; ;917
